Date,Open,High,Low,Close,Adj Close,Volume
6/7/2017,1.09,1.11,1.08,1.08,1.08,5800
6/8/2017,1.08,1.1,1.08,1.09,1.09,7400
6/9/2017,1.08,1.1,1.07,1.07,1.07,27100
6/12/2017,1.07,1.09,1.06,1.06,1.06,41700
6/13/2017,1.06,1.1,1.05,1.07,1.07,23600
6/14/2017,1.05,1.09,1.05,1.06,1.06,12200
6/15/2017,1.07,1.07,1.06,1.06,1.06,6800
6/16/2017,1.05,1.09,1.05,1.09,1.09,6400
6/19/2017,1.08,1.13,1.08,1.13,1.13,17000
6/20/2017,1.09,1.1,1.05,1.06,1.06,6300
6/21/2017,1.05,1.09,1.05,1.09,1.09,6800
6/22/2017,1.05,1.08,1.05,1.08,1.08,4200
6/23/2017,1.05,1.06,1.05,1.06,1.06,26500
6/26/2017,1.05,1.12,1.05,1.06,1.06,58400
6/27/2017,1.03,1.08,1.03,1.05,1.05,19000
6/28/2017,1.09,1.09,1.04,1.05,1.05,9500
6/29/2017,1.05,1.07,1.03,1.06,1.06,10300
6/30/2017,1.03,1.07,1.03,1.05,1.05,18000
7/3/2017,1.06,1.07,1.06,1.06,1.06,5500
7/5/2017,1.05,1.06,1.03,1.04,1.04,29200
7/6/2017,1.03,1.09,1.03,1.06,1.06,27300
7/7/2017,1.06,1.09,1.04,1.06,1.06,6800
7/10/2017,1.04,1.08,1.04,1.06,1.06,17100
7/11/2017,1.08,1.08,1.02,1.06,1.06,63600
7/12/2017,1.08,1.08,1.03,1.08,1.08,15700
7/13/2017,1.08,1.08,1.05,1.06,1.06,4200
7/14/2017,1.06,1.08,1.06,1.07,1.07,20900
7/17/2017,1.06,1.09,1.06,1.09,1.09,12800
7/18/2017,1.07,1.08,1.05,1.07,1.07,31500
7/19/2017,1.07,1.14,1.06,1.09,1.09,100000
7/20/2017,1.08,1.09,1.06,1.07,1.07,26400
7/21/2017,1.07,1.09,1.05,1.09,1.09,20900
7/24/2017,1.09,1.09,1.05,1.08,1.08,18800
7/25/2017,1.07,1.08,1.05,1.05,1.05,19200
7/26/2017,1.06,1.17,1.05,1.15,1.15,239100
7/27/2017,1.13,1.13,1.07,1.08,1.08,55600
7/28/2017,1.08,1.13,1.08,1.12,1.12,36600
7/31/2017,1.12,1.12,1.08,1.09,1.09,15000
8/1/2017,1.09,1.12,1.08,1.09,1.09,17000
8/2/2017,1.09,1.1,1.07,1.1,1.1,9100
8/3/2017,1.09,1.09,1.06,1.08,1.08,27100
8/4/2017,1.08,1.1,1.08,1.1,1.1,21700
8/7/2017,1.09,1.1,1.06,1.09,1.09,11500
8/8/2017,1.11,1.12,1.09,1.09,1.09,9900
8/9/2017,1.09,1.09,1.06,1.07,1.07,10400
8/10/2017,1.08,1.08,1.05,1.07,1.07,14900
8/11/2017,1.07,1.11,1.03,1.05,1.05,44500
8/14/2017,1.03,1.09,1.03,1.09,1.09,44600
8/15/2017,1.13,1.19,1.06,1.09,1.09,103700
8/16/2017,1.1,1.12,1.09,1.1,1.1,47100
8/17/2017,1.1,1.1,1.08,1.08,1.08,22300
8/18/2017,1.08,1.1,1.08,1.1,1.1,1400
8/21/2017,1.1,1.1,1.08,1.09,1.09,15100
8/22/2017,1.09,1.12,1.08,1.11,1.11,12300
8/23/2017,1.12,1.12,1.08,1.1,1.1,36500
8/24/2017,1.1,1.1,1.06,1.07,1.07,51300
8/25/2017,1.08,1.14,1.06,1.12,1.12,62500
8/28/2017,1.15,1.17,1.09,1.14,1.14,101200
8/29/2017,1.14,1.14,1.11,1.14,1.14,58700
8/30/2017,1.13,1.14,1.1,1.13,1.13,25500
8/31/2017,1.14,1.16,1.08,1.11,1.11,124000
9/1/2017,1.11,1.16,1.1,1.15,1.15,54700
9/5/2017,1.14,1.17,1.14,1.15,1.15,53100
9/6/2017,1.14,1.2,1.14,1.16,1.16,60300
9/7/2017,1.19,1.19,1.16,1.16,1.16,7700
9/8/2017,1.15,1.19,1.15,1.15,1.15,44200
9/11/2017,1.18,1.18,1.17,1.18,1.18,22200
9/12/2017,1.18,1.35,1.17,1.29,1.29,328600
9/13/2017,1.24,1.26,1.19,1.2,1.2,83500
9/14/2017,1.2,1.22,1.18,1.2,1.2,45400
9/15/2017,1.19,1.2,1.18,1.2,1.2,12600
9/18/2017,1.2,1.23,1.2,1.2,1.2,26800
9/19/2017,1.2,1.22,1.2,1.2,1.2,18100
9/20/2017,1.21,1.21,1.15,1.17,1.17,31000
9/21/2017,1.16,1.17,1.15,1.16,1.16,20800
9/22/2017,1.17,1.18,1.14,1.18,1.18,29400
9/25/2017,1.16,1.18,1.15,1.16,1.16,10000
9/26/2017,1.14,1.16,1.13,1.15,1.15,29000
9/27/2017,1.15,1.18,1.15,1.15,1.15,15700
9/28/2017,1.15,1.2,1.15,1.2,1.2,31600
9/29/2017,1.18,1.23,1.18,1.23,1.23,10500
10/2/2017,1.21,1.21,1.18,1.2,1.2,18100
10/3/2017,1.2,1.2,1.18,1.19,1.19,17500
10/4/2017,1.2,1.3,1.2,1.26,1.26,280700
10/5/2017,1.21,1.26,1.21,1.24,1.24,22600
10/6/2017,1.21,1.25,1.21,1.23,1.23,24500
10/9/2017,1.22,1.24,1.22,1.22,1.22,18200
10/10/2017,1.24,1.25,1.22,1.22,1.22,6400
10/11/2017,1.23,1.24,1.22,1.23,1.23,7100
10/12/2017,1.22,1.23,1.22,1.22,1.22,3100
10/13/2017,1.22,1.22,1.2,1.21,1.21,6100
10/16/2017,1.22,1.23,1.21,1.22,1.22,14600
10/17/2017,1.22,1.24,1.2,1.2,1.2,9600
10/18/2017,1.21,1.23,1.21,1.22,1.22,21500
10/19/2017,1.26,1.27,1.18,1.23,1.23,22300
10/20/2017,1.22,1.25,1.18,1.18,1.18,30600
10/23/2017,1.23,1.23,1.19,1.23,1.23,23000
10/24/2017,1.23,1.24,1.18,1.18,1.18,58000
10/25/2017,1.19,1.2,1.15,1.2,1.2,47500
10/26/2017,1.2,1.2,1.13,1.19,1.19,11300
10/27/2017,1.18,1.19,1.13,1.15,1.15,20000
10/30/2017,1.14,1.17,1.14,1.17,1.17,20200
10/31/2017,1.17,1.2,1.17,1.2,1.2,21000
11/1/2017,1.17,1.2,1.17,1.2,1.2,38900
11/2/2017,1.19,1.22,1.17,1.18,1.18,23900
11/3/2017,1.17,1.25,1.17,1.19,1.19,61300
11/6/2017,1.21,1.24,1.21,1.23,1.23,15500
11/7/2017,1.21,1.23,1.2,1.2,1.2,45200
11/8/2017,1.25,1.25,1.2,1.21,1.21,27800
11/9/2017,1.21,1.22,1.18,1.19,1.19,13600
11/10/2017,1.2,1.25,1.2,1.22,1.22,44600
11/13/2017,1.22,1.34,1.19,1.27,1.27,99000
11/14/2017,1.3,1.31,1.19,1.2,1.2,58100
11/15/2017,1.2,1.26,1.2,1.26,1.26,35900
11/16/2017,1.22,1.28,1.22,1.25,1.25,27200
11/17/2017,1.25,1.28,1.25,1.28,1.28,42700
11/20/2017,1.27,1.31,1.27,1.28,1.28,32200
11/21/2017,1.3,1.48,1.25,1.29,1.29,349900
11/22/2017,1.32,1.36,1.25,1.34,1.34,38000
11/24/2017,1.34,1.37,1.27,1.33,1.33,24400
11/27/2017,1.33,1.39,1.33,1.38,1.38,35300
11/28/2017,1.38,1.4,1.32,1.36,1.36,51300
11/29/2017,1.35,1.4,1.32,1.37,1.37,18100
11/30/2017,1.34,1.37,1.33,1.34,1.34,24700
12/1/2017,1.37,1.37,1.28,1.31,1.31,59700
12/4/2017,1.3,1.33,1.3,1.32,1.32,14500
12/5/2017,1.32,1.33,1.29,1.32,1.32,12700
12/6/2017,1.32,1.32,1.28,1.31,1.31,4400
12/7/2017,1.28,1.31,1.27,1.29,1.29,22900
12/8/2017,1.3,1.4,1.3,1.35,1.35,69500
12/11/2017,1.37,1.37,1.33,1.37,1.37,28900
12/12/2017,1.39,1.4,1.31,1.32,1.32,54000
12/13/2017,1.33,1.38,1.33,1.35,1.35,15900
12/14/2017,1.33,1.35,1.33,1.35,1.35,56200
12/15/2017,1.34,1.36,1.25,1.25,1.25,155800
12/18/2017,1.27,1.27,1.2,1.23,1.23,29000
12/19/2017,1.22,1.26,1.21,1.23,1.23,49000
12/20/2017,1.21,1.29,1.21,1.27,1.27,67500
12/21/2017,1.3,1.3,1.26,1.29,1.29,43400
12/22/2017,1.29,1.29,1.23,1.27,1.27,30000
12/26/2017,1.28,1.28,1.24,1.26,1.26,12200
12/27/2017,1.23,1.32,1.23,1.27,1.27,30100
12/28/2017,1.27,1.31,1.24,1.26,1.26,26400
12/29/2017,1.25,1.28,1.23,1.23,1.23,45300
1/2/2018,1.21,1.28,1.2,1.25,1.25,77600
1/3/2018,1.26,1.26,1.23,1.24,1.24,29300
1/4/2018,1.25,1.28,1.23,1.25,1.25,21800
1/5/2018,1.28,1.28,1.21,1.22,1.22,68700
1/8/2018,1.2,1.26,1.2,1.24,1.24,16800
1/9/2018,1.22,1.25,1.21,1.22,1.22,50200
1/10/2018,1.24,1.26,1.24,1.25,1.25,45300
1/11/2018,1.23,1.25,1.2,1.23,1.23,54300
1/12/2018,1.23,1.23,1.22,1.22,1.22,23200
1/16/2018,1.24,1.45,1.24,1.32,1.32,634500
1/17/2018,1.33,1.33,1.25,1.25,1.25,42000
1/18/2018,1.31,1.31,1.23,1.24,1.24,169200
1/19/2018,2.6,4.45,2.33,2.95,2.95,58324400
1/22/2018,2.65,2.87,2.28,2.49,2.49,3282900
1/23/2018,2.4,3.17,2.35,2.92,2.92,9265700
1/24/2018,2.93,3.15,2.52,2.83,2.83,1779200
1/25/2018,2.9,3.28,2.73,2.97,2.97,3759500
1/26/2018,3,3.24,2.72,2.74,2.74,2019200
1/29/2018,2.66,2.71,2.41,2.49,2.49,840200
1/30/2018,2.4,2.55,2.32,2.52,2.52,491500
1/31/2018,2.43,2.54,2.35,2.43,2.43,337100
2/1/2018,2.36,2.5,2.33,2.41,2.41,565600
2/2/2018,2.36,2.43,2.01,2.12,2.12,512700
2/5/2018,2.04,2.11,1.95,1.97,1.97,308100
2/6/2018,1.95,2.13,1.8,2.05,2.05,342100
2/7/2018,1.93,2.11,1.91,2.03,2.03,173300
2/8/2018,2.03,2.11,1.9,1.92,1.92,195300
2/9/2018,1.96,2.02,1.81,1.89,1.89,139500
2/12/2018,1.87,2.05,1.86,2.04,2.04,628600
2/13/2018,2.01,2.03,1.9,1.96,1.96,224000
2/14/2018,1.92,2.03,1.92,1.99,1.99,215800
2/15/2018,1.78,1.85,1.74,1.76,1.76,275600
2/16/2018,1.78,1.79,1.68,1.72,1.72,155700
2/20/2018,1.67,1.72,1.64,1.68,1.68,101600
2/21/2018,1.68,1.69,1.61,1.63,1.63,107300
2/22/2018,1.63,1.72,1.62,1.67,1.67,295200
2/23/2018,1.7,1.75,1.62,1.71,1.71,606900
2/26/2018,1.74,1.74,1.66,1.7,1.7,225000
2/27/2018,1.69,1.69,1.57,1.59,1.59,194800
2/28/2018,1.59,1.66,1.55,1.57,1.57,96600
3/1/2018,1.57,1.62,1.47,1.56,1.56,143800
3/2/2018,1.52,1.63,1.52,1.56,1.56,80300
3/5/2018,1.54,1.62,1.52,1.57,1.57,75500
3/6/2018,1.57,1.66,1.56,1.57,1.57,213500
3/7/2018,1.55,1.61,1.52,1.6,1.6,53400
3/8/2018,1.62,1.7,1.59,1.66,1.66,537700
3/9/2018,1.69,1.7,1.58,1.62,1.62,143700
3/12/2018,1.62,1.63,1.58,1.6,1.6,74400
3/13/2018,1.61,1.65,1.56,1.56,1.56,70400
3/14/2018,1.56,1.58,1.51,1.52,1.52,145800
3/15/2018,1.52,1.57,1.49,1.5,1.5,100200
3/16/2018,1.5,1.64,1.48,1.55,1.55,335400
3/19/2018,1.54,1.56,1.45,1.47,1.47,118300
3/20/2018,1.48,1.54,1.46,1.52,1.52,64300
3/21/2018,1.5,1.66,1.49,1.54,1.54,144000
3/22/2018,1.52,1.54,1.47,1.52,1.52,43600
3/23/2018,1.51,1.54,1.47,1.49,1.49,15200
3/26/2018,1.53,1.53,1.46,1.47,1.47,20900
3/27/2018,1.47,1.52,1.46,1.52,1.52,99800
3/28/2018,1.51,1.52,1.39,1.42,1.42,68600
3/29/2018,1.45,1.48,1.42,1.42,1.42,24700
4/2/2018,1.42,1.45,1.38,1.38,1.38,124500
4/3/2018,1.39,1.42,1.36,1.36,1.36,93500
4/4/2018,1.35,1.39,1.35,1.39,1.39,26400
4/5/2018,1.4,1.42,1.37,1.37,1.37,109600
4/6/2018,1.41,1.63,1.4,1.55,1.55,1519300
4/9/2018,1.56,1.92,1.53,1.55,1.55,1561600
4/10/2018,1.57,1.67,1.52,1.57,1.57,272500
4/11/2018,1.52,1.6,1.5,1.53,1.53,96300
4/12/2018,1.54,1.63,1.54,1.58,1.58,147700
4/13/2018,1.6,1.61,1.53,1.55,1.55,102400
